Fecha,Hora,caudal m3 chamiza
11/04/2022,20:13,10.273
11/04/2022,20:43,10.622
11/04/2022,21:13,10.971
11/04/2022,21:43,11.669
11/04/2022,22:13,12.425
11/04/2022,22:43,13.559
11/04/2022,23:13,15.189
11/04/2022,23:43,16.942
12/04/2022,00:13,17.390
12/04/2022,00:43,18.302
12/04/2022,01:13,19.693
12/04/2022,01:43,21.113
12/04/2022,02:13,22.070
12/04/2022,02:43,22.549
12/04/2022,03:13,22.070
12/04/2022,03:43,21.592
12/04/2022,04:13,21.113
12/04/2022,04:43,20.156
12/04/2022,05:13,19.693
12/04/2022,05:43,19.229
12/04/2022,06:13,18.302
12/04/2022,06:43,17.839
12/04/2022,07:13,17.390
12/04/2022,07:43,16.942
12/04/2022,08:13,16.942
12/04/2022,08:43,16.493
12/04/2022,09:13,16.045
12/04/2022,09:43,15.596
12/04/2022,10:13,15.596
12/04/2022,10:43,15.189
12/04/2022,11:13,15.189
12/04/2022,11:43,14.781
12/04/2022,12:13,14.374
12/04/2022,12:43,14.374
12/04/2022,13:13,13.966
12/04/2022,13:43,13.966
12/04/2022,14:13,13.559
12/04/2022,14:43,13.559
12/04/2022,15:13,13.559
12/04/2022,15:43,13.181
12/04/2022,16:13,13.181
12/04/2022,16:43,12.803
12/04/2022,17:13,12.803
12/04/2022,17:43,12.425
12/04/2022,18:13,12.425
12/04/2022,18:43,12.047
12/04/2022,19:13,12.047
12/04/2022,19:43,12.047
12/04/2022,20:13,11.669
12/04/2022,20:43,11.669
12/04/2022,21:13,11.669
12/04/2022,22:43,11.320
12/04/2022,23:13,10.971
12/04/2022,23:43,10.971
13/04/2022,00:13,10.971
13/04/2022,00:43,10.622
13/04/2022,01:13,10.622
13/04/2022,01:43,10.622
13/04/2022,02:13,10.273
13/04/2022,02:43,10.273
13/04/2022,03:13,10.273
13/04/2022,03:43,9.924
13/04/2022,04:13,9.924
13/04/2022,04:43,9.924
13/04/2022,05:13,9.924
13/04/2022,05:43,9.604
13/04/2022,06:13,9.604
13/04/2022,06:43,9.604
13/04/2022,07:13,9.604
13/04/2022,07:43,9.604
13/04/2022,08:13,9.283
13/04/2022,08:43,9.283
13/04/2022,09:13,9.283
13/04/2022,09:43,9.283
13/04/2022,10:13,9.283
13/04/2022,10:43,8.963
13/04/2022,11:13,8.963
13/04/2022,11:43,8.963
13/04/2022,12:13,8.963
13/04/2022,12:43,8.963
13/04/2022,13:13,8.963
13/04/2022,13:43,8.642
13/04/2022,14:13,8.642
13/04/2022,14:43,8.642
13/04/2022,15:13,8.642
13/04/2022,15:43,8.642
13/04/2022,16:13,8.322
13/04/2022,16:43,8.322
13/04/2022,17:13,8.322
13/04/2022,17:43,8.322
13/04/2022,18:13,8.322
13/04/2022,18:43,8.030
13/04/2022,19:13,8.030
13/04/2022,19:43,8.030
13/04/2022,20:13,8.030
13/04/2022,20:43,8.030
13/04/2022,21:13,8.030
13/04/2022,21:43,7.739
13/04/2022,22:13,7.739
13/04/2022,22:43,7.739
13/04/2022,23:13,7.739
13/04/2022,23:43,7.739
14/04/2022,00:13,7.739
14/04/2022,00:43,7.739
14/04/2022,01:13,7.447
14/04/2022,01:43,7.447
14/04/2022,02:13,7.447
14/04/2022,02:43,7.447
14/04/2022,03:13,7.447
14/04/2022,03:43,7.447
14/04/2022,04:13,7.156
14/04/2022,04:43,7.156
14/04/2022,05:13,7.156
14/04/2022,05:43,7.156
14/04/2022,06:13,7.156
14/04/2022,06:43,7.156
14/04/2022,07:13,7.156
14/04/2022,07:43,7.156
14/04/2022,08:13,7.156
14/04/2022,08:43,6.864
14/04/2022,09:13,6.864
14/04/2022,09:43,6.864
14/04/2022,10:13,6.864
14/04/2022,10:43,6.864
14/04/2022,11:13,6.864
14/04/2022,11:43,6.864
14/04/2022,12:13,6.864
14/04/2022,12:43,6.864
14/04/2022,13:13,6.864
14/04/2022,13:43,6.601
14/04/2022,14:13,6.601
14/04/2022,14:43,6.601
14/04/2022,15:13,6.601
14/04/2022,15:43,6.601
14/04/2022,16:13,6.601
14/04/2022,16:43,6.601
14/04/2022,17:13,6.601
14/04/2022,17:43,6.601
14/04/2022,18:13,6.601
14/04/2022,18:43,6.601
14/04/2022,19:13,6.338
14/04/2022,19:43,6.338
14/04/2022,20:13,6.338
14/04/2022,20:43,6.338
14/04/2022,21:13,6.338
14/04/2022,21:43,6.338
14/04/2022,22:13,6.338
14/04/2022,22:43,6.075
14/04/2022,23:13,6.075
14/04/2022,23:43,6.075
15/04/2022,00:13,6.075
15/04/2022,00:43,6.075
15/04/2022,01:13,6.075
15/04/2022,01:43,6.075
15/04/2022,02:13,6.075
15/04/2022,02:43,6.075
15/04/2022,03:13,6.075
15/04/2022,03:43,6.075
15/04/2022,04:13,5.812
15/04/2022,04:43,5.812
15/04/2022,05:13,5.812
15/04/2022,05:43,5.812
15/04/2022,06:13,5.812
15/04/2022,06:43,5.812
15/04/2022,07:13,5.812
15/04/2022,07:43,5.812
15/04/2022,08:13,5.812
15/04/2022,08:43,5.812
15/04/2022,09:13,5.812
15/04/2022,09:43,5.812
15/04/2022,10:13,5.812
15/04/2022,10:43,5.812
15/04/2022,11:13,5.549
15/04/2022,11:43,5.549
15/04/2022,12:13,5.549
15/04/2022,12:43,5.549
15/04/2022,13:13,5.549
15/04/2022,13:43,5.549
15/04/2022,14:13,5.549
15/04/2022,14:43,5.549
15/04/2022,15:13,5.549
15/04/2022,15:43,5.549
15/04/2022,16:13,5.549
15/04/2022,16:43,5.549
15/04/2022,17:13,5.549
15/04/2022,17:43,5.549
15/04/2022,18:13,5.549
15/04/2022,18:43,5.549
15/04/2022,19:13,5.315
15/04/2022,19:43,5.315
15/04/2022,20:13,5.315
15/04/2022,20:43,5.315
15/04/2022,21:13,5.315
15/04/2022,21:43,5.315
15/04/2022,22:13,5.315
15/04/2022,22:43,5.315
15/04/2022,23:13,5.315
15/04/2022,23:43,5.315
16/04/2022,00:13,5.315
16/04/2022,00:43,5.315
16/04/2022,01:13,5.315
16/04/2022,01:43,5.315
16/04/2022,02:13,5.315
16/04/2022,02:43,5.081
16/04/2022,03:13,5.081
16/04/2022,03:43,5.081
16/04/2022,04:13,5.081
16/04/2022,04:43,5.081
16/04/2022,05:13,5.081
16/04/2022,05:43,5.081
16/04/2022,06:13,5.081
16/04/2022,06:43,5.081
16/04/2022,07:13,5.081
16/04/2022,07:43,5.081
16/04/2022,08:13,5.081
16/04/2022,08:43,5.081
16/04/2022,09:13,5.081
16/04/2022,09:43,5.081
16/04/2022,10:13,5.081
16/04/2022,10:43,5.081
16/04/2022,11:13,4.846
16/04/2022,11:43,4.846
16/04/2022,12:13,4.846
16/04/2022,12:43,4.846
16/04/2022,13:13,4.846
16/04/2022,13:43,4.846
16/04/2022,14:13,4.846
16/04/2022,14:43,4.846
16/04/2022,15:13,4.846
16/04/2022,15:43,4.846
16/04/2022,16:13,4.846
16/04/2022,16:43,4.846
16/04/2022,17:13,4.846
16/04/2022,17:43,4.846
16/04/2022,18:13,4.846
16/04/2022,18:43,4.846
16/04/2022,19:13,4.846
16/04/2022,19:43,4.846
16/04/2022,20:13,4.846
16/04/2022,20:43,4.846
16/04/2022,21:13,4.846
16/04/2022,21:43,4.612
16/04/2022,22:13,4.612
16/04/2022,22:43,4.612
16/04/2022,23:13,4.612
16/04/2022,23:43,4.612
17/04/2022,00:13,4.612
17/04/2022,00:43,4.612
17/04/2022,01:13,4.612
17/04/2022,01:43,4.612
17/04/2022,02:13,4.612
17/04/2022,02:43,4.612
17/04/2022,03:13,4.612
17/04/2022,03:43,4.612
17/04/2022,04:13,4.612
17/04/2022,04:43,4.612
17/04/2022,05:13,4.612
17/04/2022,05:43,4.612
17/04/2022,06:13,4.612
17/04/2022,06:43,4.612
17/04/2022,07:13,4.612
17/04/2022,07:43,4.612
17/04/2022,08:13,4.612
17/04/2022,08:43,4.612
17/04/2022,09:13,4.612
17/04/2022,09:43,4.612
17/04/2022,10:13,4.612
17/04/2022,10:43,4.612
17/04/2022,11:13,4.612
17/04/2022,11:43,4.612
17/04/2022,12:13,4.612
17/04/2022,12:43,4.612
17/04/2022,13:13,4.378
17/04/2022,13:43,4.612
17/04/2022,14:13,4.378
17/04/2022,14:43,4.378
17/04/2022,15:13,4.378
17/04/2022,15:43,4.378
17/04/2022,16:13,4.378
17/04/2022,16:43,4.378
17/04/2022,17:13,4.378
17/04/2022,17:43,4.378
17/04/2022,18:13,4.378
17/04/2022,18:43,4.378
17/04/2022,19:13,4.378
17/04/2022,19:43,4.378
17/04/2022,20:13,4.378
17/04/2022,20:43,4.378
17/04/2022,21:13,4.378
17/04/2022,21:43,4.378
17/04/2022,22:13,4.378
17/04/2022,22:43,4.378
17/04/2022,23:13,4.378
17/04/2022,23:43,4.378
18/04/2022,00:13,4.378
18/04/2022,00:43,4.378
18/04/2022,01:13,4.378
18/04/2022,01:43,4.378
18/04/2022,02:13,4.378
18/04/2022,02:43,4.378
18/04/2022,03:13,4.378
18/04/2022,03:43,4.378
18/04/2022,04:13,4.378
18/04/2022,04:43,4.378
18/04/2022,05:13,4.378
18/04/2022,05:43,4.378
18/04/2022,06:13,4.173
18/04/2022,06:43,4.173
18/04/2022,07:13,4.173
18/04/2022,07:43,4.173
18/04/2022,08:13,4.173
18/04/2022,08:43,4.173
18/04/2022,09:13,4.173
18/04/2022,09:43,4.173
18/04/2022,10:13,4.173
18/04/2022,10:43,4.173
18/04/2022,11:13,4.173
18/04/2022,11:43,4.173
18/04/2022,12:13,4.173
18/04/2022,12:43,4.173
18/04/2022,13:13,4.173
18/04/2022,13:43,4.173
18/04/2022,14:13,4.173
18/04/2022,14:43,4.173
18/04/2022,15:13,4.173
18/04/2022,15:43,3.967
18/04/2022,16:13,4.173
18/04/2022,16:43,4.173
18/04/2022,17:13,4.173
18/04/2022,17:43,3.967
18/04/2022,18:13,3.967
18/04/2022,18:43,3.967
18/04/2022,19:13,3.967
18/04/2022,19:43,3.967
18/04/2022,20:13,3.967
18/04/2022,20:43,3.967
18/04/2022,21:13,3.967
18/04/2022,21:43,3.967
18/04/2022,22:13,3.967
18/04/2022,22:43,3.967
18/04/2022,23:13,3.967
18/04/2022,23:43,3.967
19/04/2022,00:13,3.967
19/04/2022,00:43,3.967
19/04/2022,01:13,3.967
19/04/2022,01:43,3.967
19/04/2022,02:13,3.967
19/04/2022,02:43,3.967
19/04/2022,03:13,3.967
19/04/2022,03:43,3.967
19/04/2022,04:13,3.967
19/04/2022,04:43,3.967
19/04/2022,05:13,3.967
19/04/2022,05:43,3.967
19/04/2022,06:13,3.967
19/04/2022,06:43,3.967
19/04/2022,07:13,3.967
19/04/2022,07:43,3.967
19/04/2022,08:13,3.967
19/04/2022,08:43,3.967
19/04/2022,09:13,3.967
19/04/2022,09:43,3.967
19/04/2022,10:13,3.967
19/04/2022,10:43,3.967
19/04/2022,11:13,3.967
19/04/2022,11:43,3.967
19/04/2022,12:13,3.967
19/04/2022,12:43,3.967
19/04/2022,13:13,3.967
19/04/2022,13:43,3.967
19/04/2022,14:13,3.967
19/04/2022,14:43,3.967
19/04/2022,15:13,3.967
19/04/2022,15:43,3.967
19/04/2022,16:13,3.967
19/04/2022,16:43,3.967
19/04/2022,17:13,3.967
19/04/2022,17:43,3.967
19/04/2022,18:13,3.967
19/04/2022,18:43,3.967
19/04/2022,19:13,3.967
19/04/2022,19:43,3.967
19/04/2022,20:13,3.967
19/04/2022,20:43,3.967
19/04/2022,21:13,3.967
19/04/2022,21:43,3.967
19/04/2022,22:13,3.967
19/04/2022,22:43,3.967
19/04/2022,23:13,3.967
19/04/2022,23:43,3.967
20/04/2022,00:13,3.967
20/04/2022,00:43,3.967
20/04/2022,01:13,3.967
20/04/2022,01:43,3.967
20/04/2022,02:13,3.967
20/04/2022,02:43,3.967
20/04/2022,03:13,3.967
20/04/2022,03:43,3.967
20/04/2022,04:13,3.967
20/04/2022,04:43,3.967
20/04/2022,05:13,3.967
20/04/2022,05:43,3.967
20/04/2022,06:13,3.967
20/04/2022,06:43,3.967
20/04/2022,07:13,3.967
20/04/2022,07:43,3.967
20/04/2022,08:13,3.967
20/04/2022,08:43,3.967
20/04/2022,09:13,3.967
20/04/2022,09:43,3.967
20/04/2022,10:13,3.967
20/04/2022,10:43,3.967
20/04/2022,11:13,3.967
20/04/2022,11:43,3.967
20/04/2022,12:13,3.967
20/04/2022,12:43,3.967
20/04/2022,13:13,3.967
20/04/2022,13:43,4.173
20/04/2022,14:13,4.173
20/04/2022,14:43,3.967
20/04/2022,15:13,3.967
20/04/2022,15:43,3.967
20/04/2022,16:13,3.967
20/04/2022,16:43,3.967
20/04/2022,17:13,3.967
20/04/2022,17:43,3.967
20/04/2022,18:13,3.967
20/04/2022,18:43,3.967
20/04/2022,19:13,3.967
20/04/2022,19:43,3.967
20/04/2022,20:13,3.967
20/04/2022,20:43,3.967
20/04/2022,21:13,3.967
20/04/2022,21:43,3.967
20/04/2022,22:13,3.967
20/04/2022,22:43,3.967
20/04/2022,23:13,3.967
20/04/2022,23:43,3.967
21/04/2022,00:13,3.967
21/04/2022,00:43,3.967
21/04/2022,01:13,3.967
21/04/2022,01:43,3.967
21/04/2022,02:13,3.967
21/04/2022,02:43,3.967
21/04/2022,03:13,3.967
21/04/2022,03:43,3.967
21/04/2022,04:13,3.967
21/04/2022,04:43,3.967
21/04/2022,05:13,3.967
21/04/2022,05:43,4.173
21/04/2022,06:13,4.173
21/04/2022,06:43,4.173
21/04/2022,07:13,4.173
21/04/2022,07:43,4.378
21/04/2022,08:13,4.612
21/04/2022,08:43,4.846
21/04/2022,09:13,5.081
21/04/2022,09:43,5.315
21/04/2022,10:13,6.601
21/04/2022,10:43,10.273
21/04/2022,11:13,16.045
21/04/2022,11:43,22.070
21/04/2022,12:13,34.534
21/04/2022,12:43,51.904
21/04/2022,13:13,63.261
21/04/2022,13:43,69.629
21/04/2022,14:13,71.068
21/04/2022,14:43,68.190
21/04/2022,15:13,63.950
21/04/2022,15:43,59.156
21/04/2022,16:13,55.155
21/04/2022,16:43,51.904
21/04/2022,17:13,48.100
21/04/2022,17:43,45.629
21/04/2022,18:13,42.604
21/04/2022,18:43,40.238
21/04/2022,19:13,37.917
21/04/2022,19:43,36.211
21/04/2022,20:13,35.088
21/04/2022,20:43,33.427
21/04/2022,21:13,31.795
21/04/2022,21:43,30.718
21/04/2022,22:13,29.132
21/04/2022,22:43,28.608
21/04/2022,23:13,27.561
21/04/2022,23:43,26.543
22/04/2022,00:13,26.035
22/04/2022,00:43,25.017
22/04/2022,01:13,24.523
22/04/2022,01:43,24.030
22/04/2022,02:13,23.043
22/04/2022,02:43,22.549
22/04/2022,03:13,22.070
22/04/2022,03:43,21.592
22/04/2022,04:13,21.113
22/04/2022,04:43,20.635
22/04/2022,05:13,20.156
22/04/2022,05:43,19.693
22/04/2022,06:13,19.229
22/04/2022,06:43,18.766
22/04/2022,07:13,18.766
22/04/2022,07:43,18.302
22/04/2022,08:13,18.302
22/04/2022,08:43,17.839
22/04/2022,09:13,17.390
22/04/2022,09:43,17.390
22/04/2022,10:13,16.942
22/04/2022,10:43,16.942
22/04/2022,11:13,16.942
22/04/2022,11:43,16.493
22/04/2022,12:13,16.493
22/04/2022,12:43,16.493
22/04/2022,13:13,16.493
22/04/2022,13:43,16.493
22/04/2022,14:13,16.493
22/04/2022,14:43,16.493
22/04/2022,15:13,16.942
22/04/2022,15:43,16.942
22/04/2022,16:13,16.942
22/04/2022,16:43,16.942
22/04/2022,17:13,16.942
22/04/2022,17:43,16.942
22/04/2022,18:13,16.942
22/04/2022,18:43,16.942
22/04/2022,19:13,16.942
22/04/2022,19:43,16.493
22/04/2022,20:13,16.493
22/04/2022,20:43,16.493
22/04/2022,21:13,16.045
22/04/2022,21:43,16.045
22/04/2022,22:13,16.045
22/04/2022,22:43,16.493
22/04/2022,23:13,16.942
22/04/2022,23:43,17.390
23/04/2022,00:13,17.839
23/04/2022,00:43,18.766
23/04/2022,01:13,20.156
23/04/2022,01:43,24.523
23/04/2022,02:13,39.654
23/04/2022,02:43,65.358
23/04/2022,03:13,83.090
23/04/2022,03:43,91.800
23/04/2022,04:13,94.229
23/04/2022,04:43,93.419
23/04/2022,05:13,90.991
23/04/2022,05:43,87.003
23/04/2022,06:13,81.545
23/04/2022,06:43,76.239
23/04/2022,07:13,71.068
23/04/2022,07:43,66.767
23/04/2022,08:13,62.572
23/04/2022,08:43,59.156
23/04/2022,09:13,56.474
23/04/2022,09:43,54.496
23/04/2022,10:13,52.549
23/04/2022,10:43,51.904
23/04/2022,11:13,51.904
23/04/2022,11:43,52.549
23/04/2022,12:13,54.496
23/04/2022,12:43,57.133
23/04/2022,13:13,60.504
23/04/2022,13:43,63.261
23/04/2022,14:13,65.358
23/04/2022,14:43,65.358
23/04/2022,15:13,65.358
23/04/2022,15:43,63.261
23/04/2022,16:13,61.882
23/04/2022,16:43,59.830
23/04/2022,17:13,58.481
23/04/2022,17:43,57.807
23/04/2022,18:13,57.133
23/04/2022,18:43,56.474
23/04/2022,19:13,55.155
23/04/2022,19:43,53.837
23/04/2022,20:13,51.904
23/04/2022,20:43,50.616
23/04/2022,21:13,49.358
23/04/2022,21:43,48.729
23/04/2022,22:13,48.100
23/04/2022,22:43,48.100
23/04/2022,23:13,48.729
23/04/2022,23:43,49.358
24/04/2022,00:13,49.987
24/04/2022,00:43,50.616
24/04/2022,01:13,50.616
24/04/2022,01:43,51.260
24/04/2022,02:13,51.904
24/04/2022,02:43,52.549
24/04/2022,03:13,53.193
24/04/2022,03:43,53.193
24/04/2022,04:13,52.549
24/04/2022,04:43,51.260
24/04/2022,05:13,50.616
24/04/2022,05:43,49.987
24/04/2022,06:13,48.729
24/04/2022,06:43,47.471
24/04/2022,07:13,46.857
24/04/2022,07:43,45.629
24/04/2022,08:13,45.015
24/04/2022,08:43,44.401
24/04/2022,09:13,43.802
24/04/2022,09:43,43.203
24/04/2022,10:13,43.203
24/04/2022,10:43,42.604
24/04/2022,11:13,41.406
24/04/2022,11:43,40.822
24/04/2022,12:13,39.654
24/04/2022,12:43,39.070
24/04/2022,13:13,38.486
24/04/2022,13:43,37.917
24/04/2022,14:13,38.486
24/04/2022,14:43,39.070
24/04/2022,15:13,40.238
24/04/2022,15:43,42.005
24/04/2022,16:13,44.401
24/04/2022,16:43,46.243
24/04/2022,17:13,48.729
24/04/2022,17:43,49.987
24/04/2022,18:13,50.616
24/04/2022,18:43,51.260
24/04/2022,19:13,51.260
24/04/2022,19:43,50.616
24/04/2022,20:13,50.616
24/04/2022,20:43,49.358
24/04/2022,21:13,48.729
24/04/2022,21:43,47.471
24/04/2022,22:13,46.243
24/04/2022,22:43,45.015
24/04/2022,23:13,43.802
24/04/2022,23:43,42.604
25/04/2022,00:13,41.406
25/04/2022,00:43,40.238
25/04/2022,01:13,39.654
25/04/2022,01:43,38.486
25/04/2022,02:13,37.917
25/04/2022,02:43,37.348
25/04/2022,03:13,36.780
25/04/2022,03:43,35.642
25/04/2022,04:13,35.088
25/04/2022,04:43,34.534
25/04/2022,05:13,34.534
25/04/2022,05:43,33.981
25/04/2022,06:13,33.427
25/04/2022,06:43,32.873
25/04/2022,07:13,32.334
25/04/2022,07:43,32.334
25/04/2022,08:13,31.795
25/04/2022,08:43,31.257
25/04/2022,09:13,31.257
25/04/2022,09:43,30.718
25/04/2022,10:13,30.718
25/04/2022,10:43,30.718
25/04/2022,11:13,30.718
25/04/2022,11:43,30.718
25/04/2022,12:13,30.718
25/04/2022,12:43,31.257
25/04/2022,13:13,31.257
25/04/2022,13:43,31.795
25/04/2022,14:13,31.795
25/04/2022,14:43,32.334
25/04/2022,15:13,32.873
25/04/2022,15:43,33.427
25/04/2022,16:13,33.981
25/04/2022,16:43,34.534
25/04/2022,17:13,34.534
25/04/2022,17:43,34.534
25/04/2022,18:13,34.534
25/04/2022,18:43,35.088
25/04/2022,19:13,35.642
25/04/2022,19:43,36.780
25/04/2022,20:13,37.917
25/04/2022,20:43,39.070
25/04/2022,21:13,40.822
25/04/2022,21:43,44.401
25/04/2022,22:13,49.987
25/04/2022,22:43,58.481
25/04/2022,23:13,71.068
25/04/2022,23:43,85.428
26/04/2022,00:13,99.192
26/04/2022,00:43,109.434
26/04/2022,01:13,116.499
26/04/2022,01:43,120.099
26/04/2022,02:13,120.099
26/04/2022,02:43,118.299
26/04/2022,03:13,114.714
26/04/2022,03:43,108.565
26/04/2022,04:13,103.406
26/04/2022,04:43,96.703
26/04/2022,05:13,91.800
26/04/2022,05:43,86.208
26/04/2022,06:13,81.545
26/04/2022,06:43,76.988
26/04/2022,07:13,72.537
26/04/2022,07:43,68.910
26/04/2022,08:13,66.063
26/04/2022,08:43,63.261
26/04/2022,09:13,60.504
26/04/2022,09:43,58.481
26/04/2022,10:13,57.133
26/04/2022,10:43,55.155
26/04/2022,11:13,53.193
26/04/2022,11:43,51.904
26/04/2022,12:13,50.616
26/04/2022,12:43,48.729
26/04/2022,13:13,47.471
26/04/2022,13:43,46.243
26/04/2022,14:13,45.015
26/04/2022,14:43,43.802
26/04/2022,15:13,42.604
26/04/2022,15:43,42.005
26/04/2022,16:13,40.822
26/04/2022,16:43,40.238
26/04/2022,17:13,39.070
26/04/2022,17:43,38.486
26/04/2022,18:13,37.917
26/04/2022,18:43,37.348
26/04/2022,19:13,36.780
26/04/2022,19:43,36.211
26/04/2022,20:13,35.642
26/04/2022,20:43,35.088
26/04/2022,21:13,33.981
26/04/2022,21:43,33.427
26/04/2022,22:13,32.873
26/04/2022,22:43,32.334
26/04/2022,23:13,31.795
26/04/2022,23:43,31.257
27/04/2022,00:13,30.718
27/04/2022,00:43,30.179
27/04/2022,01:13,29.655
27/04/2022,01:43,29.132
27/04/2022,02:13,29.132
27/04/2022,02:43,28.608
27/04/2022,03:13,28.085
27/04/2022,03:43,27.561
27/04/2022,04:13,27.561
27/04/2022,04:43,27.561
27/04/2022,05:13,27.561
27/04/2022,05:43,27.561
27/04/2022,06:13,27.561
27/04/2022,06:43,28.085
27/04/2022,07:13,28.608
27/04/2022,07:43,29.655
27/04/2022,08:13,31.257
27/04/2022,08:43,32.873
27/04/2022,09:13,34.534
27/04/2022,09:43,36.211
27/04/2022,10:13,37.348
27/04/2022,10:43,37.917
27/04/2022,11:13,39.070
27/04/2022,11:43,39.654
27/04/2022,12:13,40.238
27/04/2022,12:43,40.822
27/04/2022,13:13,40.822
27/04/2022,13:43,41.406
27/04/2022,14:13,41.406
27/04/2022,14:43,40.822
27/04/2022,15:13,40.238
27/04/2022,15:43,40.238
27/04/2022,16:13,39.654
27/04/2022,16:43,39.070
27/04/2022,17:13,38.486
27/04/2022,17:43,37.917
27/04/2022,18:13,37.348
27/04/2022,18:43,36.780
27/04/2022,19:13,36.211
27/04/2022,19:43,35.642
27/04/2022,20:13,35.088
27/04/2022,20:43,35.088
27/04/2022,21:13,35.088
27/04/2022,21:43,35.088
27/04/2022,22:13,34.534
27/04/2022,22:43,33.981
27/04/2022,23:13,33.981
27/04/2022,23:43,33.427
28/04/2022,00:13,33.427
28/04/2022,00:43,32.873
28/04/2022,01:13,32.334
28/04/2022,01:43,31.795
28/04/2022,02:13,31.257
28/04/2022,02:43,30.718
28/04/2022,03:13,30.718
28/04/2022,03:43,30.179
28/04/2022,04:13,29.655
28/04/2022,04:43,29.132
28/04/2022,05:13,28.608
28/04/2022,05:43,28.608
28/04/2022,06:13,28.085
28/04/2022,06:43,27.561
28/04/2022,07:13,27.052
28/04/2022,07:43,27.052
28/04/2022,08:13,26.543
28/04/2022,08:43,26.035
28/04/2022,09:13,26.035
28/04/2022,09:43,25.526
28/04/2022,10:13,25.526
28/04/2022,10:43,25.017
28/04/2022,11:13,24.523
28/04/2022,11:43,24.523
28/04/2022,12:13,24.030
28/04/2022,12:43,24.030
28/04/2022,13:13,23.536
28/04/2022,13:43,23.536
28/04/2022,14:13,23.043
28/04/2022,14:43,23.043
28/04/2022,15:13,22.549
28/04/2022,15:43,22.549
28/04/2022,16:13,22.070
28/04/2022,16:43,22.070
28/04/2022,17:13,22.070
28/04/2022,17:43,21.592
28/04/2022,18:13,21.592
28/04/2022,18:43,21.113
28/04/2022,19:13,21.113
28/04/2022,19:43,20.635
28/04/2022,20:13,20.635
28/04/2022,20:43,20.156
28/04/2022,21:13,20.156
28/04/2022,21:43,20.156
28/04/2022,22:13,19.693
28/04/2022,22:43,19.693
28/04/2022,23:13,19.693
28/04/2022,23:43,19.229
29/04/2022,00:13,19.229
29/04/2022,00:43,19.229
29/04/2022,01:13,18.766
29/04/2022,01:43,18.766
29/04/2022,02:13,18.766
29/04/2022,02:43,18.302
29/04/2022,03:13,18.302
29/04/2022,03:43,17.839
29/04/2022,04:13,17.839
29/04/2022,04:43,17.839
29/04/2022,05:13,17.390
29/04/2022,05:43,17.390
29/04/2022,06:13,17.390
29/04/2022,06:43,16.942
29/04/2022,07:13,16.942
29/04/2022,07:43,16.942
29/04/2022,08:13,16.942
29/04/2022,08:43,16.493
29/04/2022,09:13,16.493
29/04/2022,09:43,16.493
29/04/2022,10:13,16.045
29/04/2022,10:43,16.045
29/04/2022,11:13,16.045
29/04/2022,11:43,16.045
29/04/2022,12:13,15.596
29/04/2022,12:43,15.596
29/04/2022,13:13,15.596
29/04/2022,13:43,15.189
29/04/2022,14:13,15.189
29/04/2022,14:43,15.189
29/04/2022,15:13,14.781
29/04/2022,15:43,14.781
29/04/2022,16:13,14.781
29/04/2022,16:43,14.781
29/04/2022,17:13,14.374
29/04/2022,17:43,14.374
29/04/2022,18:13,14.374
29/04/2022,18:43,14.374
29/04/2022,19:13,13.966
29/04/2022,19:43,13.966
29/04/2022,20:13,13.966
29/04/2022,20:43,13.966
29/04/2022,21:13,13.559
29/04/2022,21:43,13.559
29/04/2022,22:13,13.559
29/04/2022,22:43,13.559
29/04/2022,23:13,13.181
29/04/2022,23:43,13.181
30/04/2022,00:13,13.181
30/04/2022,00:43,13.181
30/04/2022,01:13,12.803
30/04/2022,01:43,12.803
30/04/2022,02:13,12.803
30/04/2022,02:43,12.803
30/04/2022,03:13,12.803
30/04/2022,03:43,12.425
30/04/2022,04:13,12.425
30/04/2022,04:43,12.425
30/04/2022,05:13,12.425
30/04/2022,05:43,12.047
30/04/2022,06:13,12.047
30/04/2022,06:43,12.047
30/04/2022,07:13,12.047
30/04/2022,07:43,12.047
30/04/2022,08:13,11.669
30/04/2022,08:43,11.669
30/04/2022,09:13,11.669
30/04/2022,09:43,11.669
30/04/2022,10:13,11.669
30/04/2022,10:43,11.669
30/04/2022,11:13,11.320
30/04/2022,11:43,11.320
30/04/2022,12:13,11.320
30/04/2022,12:43,11.320
30/04/2022,13:13,11.320
30/04/2022,13:43,10.971
30/04/2022,14:13,10.971
30/04/2022,14:43,10.971
30/04/2022,15:13,10.971
30/04/2022,15:43,10.971
30/04/2022,16:13,10.971
30/04/2022,16:43,10.622
30/04/2022,17:13,10.622
30/04/2022,17:43,10.622
30/04/2022,18:13,10.622
30/04/2022,18:43,10.622
30/04/2022,19:13,10.622
30/04/2022,19:43,10.273
30/04/2022,20:13,10.273
30/04/2022,20:43,10.273
30/04/2022,21:13,10.273
30/04/2022,21:43,10.273
30/04/2022,22:13,10.273
30/04/2022,22:43,9.924
30/04/2022,23:13,9.924
30/04/2022,23:43,9.924
01/05/2022,00:13,9.924
01/05/2022,00:43,9.924
01/05/2022,01:13,9.924
01/05/2022,01:43,9.924
01/05/2022,02:13,9.924
01/05/2022,02:43,9.924
01/05/2022,03:13,9.604
01/05/2022,03:43,9.604
01/05/2022,04:13,9.604
01/05/2022,04:43,9.604
01/05/2022,05:13,9.604
01/05/2022,05:43,9.604
01/05/2022,06:13,9.604
01/05/2022,06:43,9.604
